Date;adj_open;adj_high;adj_low;adj_close
2000-12-15;96.50924831343677;96.50924831343677;94.65155855716874;94.946037
2000-12-18;95.73896762697441;96.75839796664633;95.52372504166628;96.21468399999999
2000-12-19;96.03346830446374;97.84584861401338;94.255081;94.255081
2000-12-20;93.24699990297029;93.47354752178218;91.4119257681179;91.525238
2000-12-21;91.34398272566372;93.41683795156457;91.004122938888;92.159554
2000-12-22;93.51882918186156;95.04797005685747;93.4055220584057;94.923424
2000-12-26;94.85541982887975;95.94284800000001;94.44763426470966;95.94284800000001
2000-12-27;95.51241166994843;96.95093298277018;95.14993572433193;96.645149
2000-12-28;96.28269653613678;97.05295810842587;96.12407992345861;96.939651
2000-12-29;97.18890560266794;97.34745555072148;95.10466800000002;95.10466800000002
2001-01-02;95.69369730422126;95.80693774584026;92.47672168461912;93.382912
2001-01-03;93.02042060833332;98.59349013333333;92.54463234837026;97.868538
2001-01-04;97.82321653353519;98.20831395949521;96.41862194690269;96.815025
2001-01-05;96.75840648505665;96.87171358587325;93.654739;93.654739
2001-01-08;94.15315247239559;94.3797;92.56731977916468;94.3797
2001-01-09;95.00266435898902;95.3312134179413;93.82461704488898;94.130478
2001-01-10;93.51884119583728;95.784317;93.38291264758752;95.784317
2001-01-11;95.03668750876135;96.7697549486363;95.03668750876135;95.87494699999999
2001-01-12;96.19206950520832;96.93964291522848;95.17257239676258;95.693665
2001-01-16;95.69369887488232;96.55457968862414;95.34252764838847;96.30534399999999
2001-01-17;97.75523371536093;97.90246787314868;96.15808437459046;96.747108
2001-01-18;96.7357870519542;98.37823403072842;96.37331103489771;97.709908
2001-01-19;98.729404664934;98.729404664934;97.0529530942123;97.154877
2001-01-22;97.32479067271063;98.43483990010145;96.82638625120234;97.800507
2001-01-23;97.48337973415435;99.06921262184592;97.25683217876986;98.570808
2001-01-24;98.77475296058661;99.54501479560037;98.48020773468662;98.865372
2001-01-25;98.77469757784398;99.4996494866722;98.34422403418942;98.61608100000001
2001-01-26;97.98180615886216;98.68413708463662;97.47208492010675;98.502899
2001-01-29;98.23100636613441;99.24593492352592;98.13675897142865;99.028458
2001-01-30;98.81097879072775;99.98539763198106;98.44124595005377;99.89840699999999
2001-01-31;99.60845967426835;100.550900009469;99.02850642887084;99.332985
2001-02-01;99.3909212781279;100.00712393947656;98.77470774249949;99.992622
2001-02-02;99.60845674060168;100.0361866367906;97.68733720465866;97.723587
2001-02-05;97.72356552167865;98.55001036212236;97.68731573430453;98.441261
2001-02-06;98.08605618760583;99.1009851388366;98.0280585490757;98.151299
2001-02-07;97.66556184121087;98.15852426624151;96.9116057479404;97.643814
2001-02-08;97.72350178586419;98.15846632781603;96.49108593891897;96.505577
2001-02-09;96.67238310418479;96.67238310418479;95.15722498650192;95.577698
2001-02-12;95.47620136052234;96.78111747891485;95.47620136052234;96.672379
2001-02-13;96.92611166856209;97.2668399440484;95.69369504361467;95.88217900000001
2001-02-14;96.16490891569497;96.16490891569497;94.72226122817874;95.73719
2001-02-15;96.30263893167913;96.79561218421262;95.6864361401029;96.665115
2001-02-16;94.96876680071014;95.17899792735776;93.73634986441314;94.53379100000001
2001-02-20;94.99770954203265;95.07020909520693;92.86635998462425;93.07659100000001
2001-02-21;92.72139440831735;93.40284517495182;90.98150755497116;91.068504
2001-02-22;91.59768910287696;91.73543216578238;89.18359807685043;91.206215
2001-02-23;90.67700041754969;91.0104776229232;88.29915850887622;90.59000400000001
2001-02-26;91.19898899512805;92.51840200000001;90.2565489596486;92.51840200000001
2001-02-27;91.9239395123457;92.67788471237273;90.98875046590013;91.66295600000001
2001-02-28;91.88767906343716;91.95292185290457;89.36484356991608;89.857811
2001-03-01;89.93030499275831;90.329025;88.26291308407565;90.329025
2001-03-02;88.8066383884262;91.09023911117573;88.66165013326072;89.611336
2001-03-05;90.00280018211188;90.45951780750774;89.7563135805803;90.43051899999999
2001-03-06;91.59769616672496;92.61263055420955;90.9742373622113;91.401962
2001-03-07;91.99643110190237;92.09792367995479;91.16998563457946;92.054428
2001-03-08;91.77895121421716;92.24292064316691;91.44547391211177;92.15593
2001-03-09;91.41645858400906;91.41645858400906;89.24885397455608;89.430092
2001-03-12;88.69063243690186;88.8066276667238;85.36310536944266;85.60234100000001
2001-03-13;86.55932211544363;87.31327264720377;85.20365888828685;87.00878900000001
2001-03-14;84.85564844972852;86.47953976065907;83.91320851188765;85.29061899999999
2001-03-15;85.87057394130616;86.16780720166861;85.08037905330015;85.312363
2001-03-16;85.14226691011011;85.33853463286147;83.45585028628666;83.60123399999999
2001-03-19;84.14641841139517;85.5493432967454;83.46312711705372;85.302193
2001-03-20;85.70199273844891;86.10905684373665;82.94702554022346;83.01244399999999
2001-03-21;82.99790330326202;83.78296112042203;81.34056354554936;81.602249
2001-03-22;81.42779129801907;81.84939638323115;78.53471602276308;80.77358199999999
2001-03-23;82.321908567298;83.34684649548805;81.04982609495565;83.216003
2001-03-26;84.1027764349037;84.51711164502385;83.4267558289182;84.277237
2001-03-27;84.04464677871134;86.24716527972582;83.79749649898554;86.000015
2001-03-28;84.97509745976194;85.01143903311366;83.5212891448611;83.62305500000001
2001-03-29;83.3759123436401;84.68434212804793;81.51503898330431;83.942902
2001-03-30;83.9937561983012;84.82242600000001;83.23050484650776;84.82242600000001
2001-04-02;84.53894693392445;85.32399898121422;82.72168672856735;83.01244399999999
2001-04-03;82.8525233706072;82.97609632858018;80.00305594362882;80.242935
2001-04-04;80.3737693488276;81.48593093294777;79.4506035176645;80.577301
2001-04-05;82.35822796015859;83.95014413549714;81.7767025612333;83.63031
2001-04-06;82.8597831109815;83.15781664998231;81.45685843153555;82.358223
2001-04-09;82.86705223231586;83.58668570578857;81.98022866573272;83.274117
2001-04-10;83.9210695145974;85.5929509928341;83.71753710962888;84.793358
2001-04-11;86.34164407987298;86.49429317119962;84.42261779354624;84.85149399999999
2001-04-12;84.53892373374357;86.45794925705468;84.29177350602458;86.392525
2001-04-16;85.98549103490568;86.4216320630046;84.98236550723156;85.483925
2001-04-17;85.27310138221249;86.98133003538159;85.06229850866764;86.690567
2001-04-18;87.99904657699763;91.58995582258065;87.73009485243786;90.136147
2001-04-19;90.31781996907569;91.47359439547046;89.83079575383512;91.335487
2001-04-20;90.7903200827238;91.15377211886837;89.88896048689338;90.499557
2001-04-23;89.88168054177723;90.0561353200714;88.61686904279051;88.85674300000001
2001-04-24;89.06028519681223;89.88169043708353;88.02808213595851;88.376999
2001-04-25;88.26068594638173;89.89622001531951;87.91904032507736;89.532768
2001-04-26;89.93984949505244;91.02293518662822;89.77265936572374;89.932579
2001-04-27;90.80486172638625;91.4736120667325;90.28149003014383;91.43
2001-04-30;91.91700907092194;92.51307035385068;90.62312067146841;92.069664
2001-05-01;90.9139153909347;92.42587769877012;90.57226893645665;92.353188
2001-05-02;92.61485030818402;92.81838199362836;91.58991266361774;92.185974
2001-05-03;91.6844213870091;91.698963105026;90.29603732075479;91.015671
2001-05-04;89.88166313612786;92.57120449235865;89.7290133265582;92.563934
2001-05-07;92.21504869260507;92.59303589173777;91.75710059400586;91.76436600000001
2001-05-08;92.21502937835419;92.38948413344849;91.27005212869338;91.720734
2001-05-09;91.04472395273022;91.98970131219306;90.90661074202788;91.335487
2001-05-10;92.50581065454945;92.68026617235992;91.42271998789732;91.604446
2001-05-11;91.58992106128771;91.9461026338289;90.4268758984447;90.972054
2001-05-14;90.79032594040595;91.18285416476753;90.47048594725081;91.153778
2001-05-15;91.26279429740995;91.95335087823422;90.75395789123193;91.575363
2001-05-16;90.74668507594426;93.91598698522822;90.58677129727101;93.734261
2001-05-17;93.77061476286246;94.55567252631303;93.45077555327418;93.879646
2001-05-18;93.83604580072154;94.30854000000001;93.11641802273125;94.30854000000001
2001-05-21;94.38122701085966;95.83503523511222;93.87966171968431;95.696922
2001-05-22;95.82776177736332;96.01675246777945;95.27531833727305;95.573341
2001-05-23;95.26079165924244;95.26079165924244;93.95236200000001;93.95236200000001
2001-05-24;94.1122464710894;94.49750480222536;93.44349635245067;94.228554
2001-05-25;94.2431247825344;94.27947217309811;92.9710482529787;93.11643199999999
2001-05-29;93.20364696968589;93.29814813978254;92.24413425843315;92.374977
2001-05-30;92.01877103686677;92.3822230233763;90.86299662738236;91.08107
2001-05-31;91.17554021886956;92.14232369046468;91.05196803130576;91.553528
2001-06-01;91.73528052736152;92.38949483934685;90.9502285866878;92.120544
2001-06-04;92.17141100657646;92.62935825457384;91.64803950400524;92.563934
2001-06-05;92.67299605815623;93.9378076537702;92.51307643994595;93.625244
2001-06-06;93.6470598100192;93.6470598100192;92.57851002013572;92.847466
2001-06-07;92.35316904430283;93.29814656482364;92.31682165821326;93.181839
2001-06-08;92.82562554763476;92.94920357165657;91.6916569211276;92.316795
2001-06-11;92.10601019135149;92.30954259566923;91.16103857377058;91.662598
2001-06-12;90.76124672502722;92.12782425340086;90.16518536255356;91.502686
2001-06-13;91.71346775348053;92.01150127356348;90.60857668316905;90.717613
2001-06-14;90.26694788081967;90.35417855038435;88.50057098155736;88.68229699999999
2001-06-15;88.13994319327512;89.22610922365664;87.76816628630837;88.825172
2001-06-18;88.67940194112983;89.2552895398287;88.13996438257038;88.395103
2001-06-19;89.21153830925459;89.58331526689578;88.12537213082503;88.781448
2001-06-20;88.34404789664251;89.56142943974491;88.27843755292051;89.24797099999999
2001-06-21;89.09489239526124;90.61844055675584;89.04386512213287;90.261246
2001-06-22;90.02069478960588;90.09359048628872;89.05116700691043;89.554153
2001-06-25;89.86761722676601;89.98425486852277;88.5700485206207;88.730423
2001-06-26;88.13263590304426;89.21880100581761;87.89207390443256;88.606468
2001-06-27;88.64289289562464;89.10943444485395;88.13990716168882;88.55542
2001-06-28;88.93451382833378;90.3487198504321;88.88348582859622;89.04386099999999
2001-06-29;89.5176849164032;90.39973953028755;89.12403965425655;89.371887
2001-07-02;89.51768546213403;90.62571974572754;89.38647061694232;90.487213
2001-07-03;90.37788207132819;90.465355;89.69993862647819;90.465355
2001-07-05;89.71451125797172;90.13731613290994;88.68666448771339;88.70124100000001
2001-07-06;88.43152992118684;88.56274478927887;86.784058;86.784058
2001-07-09;87.1047977233804;87.87021993825016;86.89339527240222;87.25788100000001
2001-07-10;87.68798750103332;87.94312608274625;86.17172523599166;86.208176
2001-07-11;86.09156563087804;86.66745406518571;85.35530267623922;86.295677
2001-07-12;87.1120917425185;88.54816628515324;86.97358570356232;88.34405500000001
2001-07-13;88.08891245009758;89.16779317748352;87.92854382416157;89.109474
2001-07-16;88.76687246346104;89.1386494496271;87.68799737587742;87.994164
2001-07-17;87.62232905643297;88.89802855456821;87.35261337882581;88.817841
2001-07-18;87.88481187442915;88.67210190664362;87.52032608589077;88.212852
2001-07-19;89.06573686409439;89.64891624442247;88.0305988037282;88.98555
2001-07-20;88.3148997870974;88.89078727929743;88.14723342411516;88.4534
2001-07-23;88.78869326859555;88.84700659006016;86.71112099999999;86.71112099999999
2001-07-24;86.7476126549844;86.89340477505296;85.10742670142376;85.872849
2001-07-25;85.96033149319585;87.09753085891366;85.62500527883705;86.820518
2001-07-26;86.79133883539055;88.09619772271684;86.42685311267371;87.731712
2001-07-27;88.08161434365776;88.46067654984927;87.41096212407957;88.067032
2001-07-30;88.34404418841929;88.46067669490253;87.69526038046416;88.096191
2001-07-31;88.20553946774685;89.43021142068747;88.05974737454908;88.460678
2001-08-01;88.91261503539477;89.44476107780874;88.60644859952146;89.01467099999999
2001-08-02;89.83115978620363;89.84573702923304;88.8543350640769;89.379196
2001-08-03;89.1969372453411;89.1969372453411;88.13263977789289;88.89076999999999
2001-08-06;88.46066723256439;88.57730555834236;87.54945309277754;87.695251
2001-08-07;87.67338630741527;88.35132969562285;87.41096171155397;88.037872
2001-08-08;87.56407379987422;88.32220501900134;86.33210956645668;86.405006
2001-08-09;86.52888018259047;86.72570532458958;85.91654728389751;86.660095
2001-08-10;86.60182040636454;87.3599456987509;85.53751686416652;86.95901500000001
2001-08-13;87.18499156585854;87.36723444425277;86.60910407013274;86.98088100000001
2001-08-14;87.57867293562131;87.73175628746824;86.60185362152225;86.944466
2001-08-15;86.91530468353744;87.19231249296553;86.07698643488847;86.193619
2001-08-16;85.87285190334369;86.56537269801312;85.28967246877924;86.49247700000001
2001-08-17;85.763497803125;85.92387226091877;84.56798455190444;85.107422
2001-08-20;85.14386713906804;85.94573500125557;84.96162427744099;85.894707
2001-08-21;85.8728396692145;86.41227708849486;84.41489675780024;84.429474
2001-08-22;85.10742487670717;85.60312550982205;84.40032177402769;85.304245
2001-08-23;85.26050747378162;85.668730063321;84.91789013353024;84.998077
2001-08-24;85.44273229756367;86.8423558495258;85.10011502970936;86.762169
2001-08-27;86.72572127255549;86.89338176530276;86.20815234879132;86.244598
2001-08-28;86.22276256828754;86.37584587966445;84.983513;84.983513
2001-08-29;85.38440341353272;85.42085416426472;83.9556204408317;84.225342
2001-08-30;83.7223647969107;84.37114935038758;81.67395732621816;82.60704
2001-08-31;82.66534553388925;83.66403255379512;82.46851964123293;83.212074
2001-09-04;82.99340474851805;84.68461864749906;82.64350206944847;82.679947
2001-09-05;82.884079;83.24127877310461;81.608378541978;82.884079
2001-09-06;82.11866242351152;82.5924947514856;80.748192;80.748192
2001-09-07;80.20143697182885;81.09807404481168;79.18816665342626;79.253777
2001-09-10;78.51023251067099;80.44200781669548;78.51023251067099;80.22332
2001-09-17;73.62613734536518;77.56258575048643;72.89716568848037;76.031746
2001-09-18;76.05359829166919;76.76070137786023;75.34649520547813;75.849487
2001-09-19;75.8859151115301;76.17750510576278;71.84741388391357;74.318626
2001-09-20;73.18872781584699;74.21657454303563;71.8474175643186;71.956764
2001-09-21;68.9853224079449;72.43166100576455;68.63410604004355;71.18044300000001
2001-09-24;72.96579137537474;74.01945119711816;72.4828627680523;73.682861
2001-09-25;73.7194502972973;74.63408367567567;73.0975010634134;74.451157
2001-09-26;74.89020494096727;74.92679321533019;73.48532905903275;74.18776700000001
2001-09-27;74.08530336125854;74.84627906082409;73.17066998642818;74.831642
2001-09-28;75.35118063113802;80.20971456797191;74.99995911528228;76.419472
2001-10-01;76.02431622003486;76.33163152464651;75.24139016816206;76.29504399999999
2001-10-02;76.09747330749245;77.253571;75.84137750496672;77.253571
2001-10-03;76.53652054378773;78.93651782530875;76.35359386595026;78.548714
2001-10-04;79.23652097665234;79.7340815433396;78.10969190274214;78.614571
2001-10-05;78.47555394081263;78.74628765069386;77.20969898748614;78.460922
2001-10-08;77.75848475558335;78.51214720133612;77.46580640581992;77.94873
2001-10-09;78.0072729460073;78.1097111797821;77.26824678562592;77.531662
2001-10-10;77.4145927933482;79.42678678337775;77.20971046957649;79.258492
2001-10-11;79.71942989397117;80.7072381696652;79.71942989397117;80.487724
2001-10-12;79.8657911077057;80.40725189322478;78.51213438781427;80.121887
2001-10-15;79.48528519128587;80.08528459897114;79.0682131639917;79.975533
2001-10-16;80.34141735179698;80.93409845921116;79.71946211562516;80.480438
2001-10-17;81.27066965015011;81.32920765423178;78.76823399999999;78.76823399999999
2001-10-18;78.8926372206784;79.14142049118091;78.10971084499555;78.599953
2001-10-19;78.29261811444096;78.95847414859622;77.56822993361797;78.548714
2001-10-22;78.51213484870446;80.17310694178217;78.4462783157375;80.099937
2001-10-23;80.45845828368374;80.69260439940696;79.30236037388714;79.69017
2001-10-24;79.74140342874017;80.08530120935491;79.18530483798632;79.47798900000001
2001-10-25;78.62189552894574;80.92677274116265;78.10238441901379;80.904823
2001-10-26;80.4511443431324;81.79748751216351;80.24626721189489;80.721878
2001-10-29;80.60482558866502;80.89019051453008;78.621895;78.621895
2001-10-30;78.54871258053106;78.80480919316885;77.23895759088354;77.677986
2001-10-31;78.2194425857354;78.92188024015998;77.41456600000001;77.41456600000001
2001-11-01;77.9999283550379;79.76334432935484;77.34139163049252;79.397491
2001-11-02;79.34625320675394;80.03405364854186;78.92918123932999;79.938934
2001-11-05;80.57553747629086;81.28528779588757;80.45114295712077;80.985291
2001-11-06;80.74383332984576;82.30237226803168;80.37797997781469;82.243835
2001-11-07;81.78284961485778;82.7706579770353;81.68772921430671;82.13407099999999
2001-11-08;82.58774648921882;83.4731109616926;81.87799018060697;82.390182
